jan,title,avg_sold_price,avg_shipping,total_sold,total_sales,date_last_sold,brand,mpn,epid,category,seller,item_id,url
4954008982300,Shinko Shinsei Manufacturing Homecutter STD-180E Knife Sharpener AC100V New,157.77,35,1,157.77,"Aug 16, 2026","Shinko Seisakusho, SHINKO",STD-180E,26025392045,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Sharpeners",okjapan,135355295138,https://www.ebay.com/itm/135355295138
4949727695617,KATO E7 Hokuriku Shinkansen Shiny Extension Set A 3 Cars 10-1981 Adult 15+,91.46,0,1,91.46,"Aug 17, 2026",Kato,10-1981,,Toys & Hobbies|Model Railroads & Trains|Railroads & Trains|Other Railroads & Trains,the_big_dipper_japan,135408584289,https://www.ebay.com/itm/135408584289
4543736022404,TOMIX N scale DE15 2500 JR West specification 2240 diesel locomotive Adult 15+,132.3,0,1,132.3,"Aug 17, 2026",TOMYTEC,2240,,Toys & Hobbies|Model Railroads & Trains|Railroads & Trains|Other Railroads & Trains,the_big_dipper_japan,135449230812,https://www.ebay.com/itm/135449230812
4969363358752,Shimano 25 Grappler Type Slow J B66-4 Baitcasting Rod Shipping from JAPAN,301.99,0,1,301.99,"Aug 17, 2026",Shimano,,,Sporting Goods|Fishing|Rods & Poles,yokitackle,135563581722,https://www.ebay.com/itm/135563581722
4969363398826,Shimano 20 Game Type SLOW J B66-6 Baitcasting Rod,362.99,0,1,362.99,"Aug 17, 2026",Shimano,,,Sporting Goods|Fishing|Rods & Poles,yokitackle,135568360858,https://www.ebay.com/itm/135568360858
4515303526851,ESP GB-30V Guitar Gig Bag Electric Guitar For ARROW and random star genuine,303.55,60,1,303.55,"Aug 17, 2026",ESP,GB-30V,,Musical Instruments & Gear|Guitars & Basses|Parts & Accessories|Cases,r.s.shop.for.creator,135613187090,https://www.ebay.com/itm/135613187090
4954628465849,SEIKO PRESAGE SARY237 Green Garden Open Heart Men's Watch With Box Black JP new,463.95,0,1,463.95,"Aug 17, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",the_big_dipper_japan,135639965592,https://www.ebay.com/itm/135639965592
4954628582263,SEIKO SND377R Chronograph Men's Watch New Green Authentic Military From Japan,120.98,0,1,120.98,"Aug 17, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",the_big_dipper_japan,135655059926,https://www.ebay.com/itm/135655059926
4549526250378,CASIO Baby-G BGA-2510-2AJF Solor Radio Women's Watch 2019 F/S new japan,145.81,0,1,145.81,"Aug 16, 2026",Casio,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",the_big_dipper_japan,135684222836,https://www.ebay.com/itm/135684222836
4988031770337,BABYMETAL METAL FORTH Limited Deluxe Edition CD w/ Stickers & Photocards,71,0,1,71,"Aug 16, 2026",,UICC90016,,Music|CDs,good-job-from-japan,136339096514,https://www.ebay.com/itm/136339096514
4539113108489,Bird Electronics HHKB Keyboard Roof Smoke Black RF-HH3-BM,70.97,13.05,1,70.97,"Aug 17, 2026",Bird Electronics,,,"Computers/Tablets & Networking|Keyboards, Mice & Pointers|Keyboards & Keypads",yorozu_japan,136355528757,https://www.ebay.com/itm/136355528757
4949727055596,KATO 10-897 923 type 3000 Doctor Yellow Add-on 4 Cars Set train Adult 15+,114.33,0,1,114.33,"Aug 17, 2026",KATO,10-897,,Toys & Hobbies|Model Railroads & Trains|Railroads & Trains|Other Railroads & Trains,the_big_dipper_japan,136451555825,https://www.ebay.com/itm/136451555825
4901140905346,Iwatani CB-SLG-2 Cassette Gas Smokeless BBQ Grill Yakimaru2 Gas not included JP,93.67,0,1,93.67,"Aug 16, 2026",Iwatani,CB-SLG-2,24048982639,"Home & Garden|Kitchen, Dining & Bar|Small Kitchen Appliances|Grills & Griddles",okjapan,136559081167,https://www.ebay.com/itm/136559081167
4582180208187,Recolte Cordless Capsule Cutter Bonne RCP-7 mocha brown 8 roles in 1 machine NEW,105.77,0,1,105.77,"Aug 17, 2026",récolte,RCP-7(W),,"Home & Garden|Kitchen, Dining & Bar|Small Kitchen Appliances|Food Processors",okjapan,137014585351,https://www.ebay.com/itm/137014585351
4906006280803,ORIENT Classic SUN & MOON RN-AK0304B Mechanical Men's Watch New in Box,245.45,60,1,245.45,"Aug 17, 2026",ORIENT,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",top-omotenashi,137177066479,https://www.ebay.com/itm/137177066479
4969363272850,Shimano 25 MIDGAME XR 73HH210 Right Hand Boat Fishing Rod,394.99,0,1,394.99,"Aug 17, 2026",SHIMANO,,,Sporting Goods|Fishing|Rods & Poles,yokitackle,137199062021,https://www.ebay.com/itm/137199062021
4573102687630,BANDAI S.H.Figuarts Akarenger Super Sentai 50th Anniversary Ver. Action Figure,127.08,0,1,127.08,"Aug 16, 2026",BANDAI,,,Toys & Hobbies|Action Figures & Accessories|Action Figures,jp_market,137224939194,https://www.ebay.com/itm/137224939194
4571548800477,MIZUNO Golf Men's Putter Head Cover Tour Series White Blue 5LGH2515 NEW,52.88,22.5,1,52.88,"Aug 17, 2026",Mizuno,5LGH2515,,Sporting Goods|Golf|Golf Accessories|Club Head Covers,top-omotenashi,137263750677,https://www.ebay.com/itm/137263750677
4963451230005,Chiba Kogyosho Electric Green Onion Flat Junior by Style Japan NEW,294.55,38,1,294.55,"Aug 17, 2026",CHIBA,"138, CNG12",26034904326,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Peelers & Slicers",top-omotenashi,137266984825,https://www.ebay.com/itm/137266984825
4954628461629,Seiko Selection SBTM329 Solar Radio Sapphire Glass Black Dial Men's Watch New,435.77,90,1,435.77,"Aug 17, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",okjapan,137302453580,https://www.ebay.com/itm/137302453580
